t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
0.0170,-0.003693,-0.012497,0.162236,-0.3809,-1.2916,1.2667,89.50
0.0180,-0.004081,-0.013813,0.163526,-0.3920,-1.3301,1.3050,82.19
0.0190,-0.004480,-0.015165,0.164853,-0.4022,-1.3653,1.3402,75.28
0.0200,-0.004888,-0.016550,0.166214,-0.4115,-1.3974,1.3723,68.75
0.0210,-0.005304,-0.017966,0.167604,-0.4198,-1.4266,1.4016,62.58
0.0220,-0.005729,-0.019409,0.169022,-0.4274,-1.4530,1.4283,56.76
0.0230,-0.006161,-0.020877,0.170466,-0.4342,-1.4769,1.4526,51.26
0.0240,-0.006599,-0.022367,0.171932,-0.4403,-1.4984,1.4746,46.06
0.0250,-0.007042,-0.023878,0.173419,-0.4457,-1.5176,1.4945,41.16
0.0260,-0.007491,-0.025406,0.174925,-0.4505,-1.5349,1.5125,36.52
0.0270,-0.007944,-0.026950,0.176447,-0.4547,-1.5502,1.5287,32.14
0.0280,-0.008401,-0.028509,0.177985,-0.4584,-1.5637,1.5432,28.00
0.0290,-0.008861,-0.030080,0.179536,-0.4616,-1.5756,1.5561,24.08
0.0300,-0.009325,-0.031662,0.181099,-0.4643,-1.5860,1.5677,20.38
0.0310,-0.009790,-0.033254,0.182673,-0.4667,-1.5950,1.5779,16.88
0.0320,-0.010258,-0.034854,0.184257,-0.4686,-1.6027,1.5869,13.56
0.0330,-0.010728,-0.036461,0.185848,-0.4702,-1.6093,1.5949,10.42
0.0340,-0.011199,-0.038074,0.187448,-0.4715,-1.6147,1.6018,7.45
0.0350,-0.011671,-0.039691,0.189053,-0.4725,-1.6192,1.6079,4.63
0.0360,-0.012144,-0.041313,0.190664,-0.4733,-1.6228,1.6131,1.96
0.0370,-0.012618,-0.042937,0.192280,-0.4738,-1.6256,1.6176,-0.58
0.0380,-0.013092,-0.044564,0.193900,-0.4740,-1.6276,1.6214,-3.00
0.0390,-0.013566,-0.046193,0.195523,-0.4741,-1.6290,1.6246,-5.29
0.0400,-0.014040,-0.047823,0.197149,-0.4740,-1.6298,1.6273,-7.47
0.0410,-0.014514,-0.049453,0.198777,-0.4738,-1.6300,1.6295,-9.56
0.0420,-0.014987,-0.051083,0.200408,-0.4734,-1.6298,1.6313,-11.54
0.0430,-0.015460,-0.052712,0.202040,-0.4729,-1.6291,1.6326,-13.44
0.0440,-0.015933,-0.054341,0.203673,-0.4723,-1.6281,1.6337,-15.25
0.0450,-0.016405,-0.055968,0.205307,-0.4717,-1.6267,1.6345,-16.99
0.0460,-0.016876,-0.057594,0.206941,-0.4709,-1.6250,1.6350,-18.65
0.0470,-0.017346,-0.059217,0.208576,-0.4701,-1.6231,1.6353,-20.25
0.0480,-0.017816,-0.060839,0.210211,-0.4692,-1.6209,1.6354,-21.79
0.0490,-0.018284,-0.062459,0.211846,-0.4682,-1.6186,1.6353,-23.27
0.0500,-0.018752,-0.064076,0.213481,-0.4673,-1.6161,1.6351,-24.70
0.0510,-0.019219,-0.065690,0.215116,-0.4663,-1.6134,1.6348,-26.08
0.0520,-0.019684,-0.067302,0.216751,-0.4652,-1.6106,1.6344,-27.41
0.0530,-0.020149,-0.068911,0.218384,-0.4642,-1.6078,1.6339,-28.70
0.0540,-0.020612,-0.070517,0.220018,-0.4631,-1.6048,1.6333,-29.96
0.0550,-0.021075,-0.072120,0.221650,-0.4621,-1.6018,1.6327,-31.18
0.0560,-0.021536,-0.073720,0.223282,-0.4610,-1.5987,1.6319,-32.37
0.0570,-0.021996,-0.075317,0.224914,-0.4599,-1.5955,1.6312,-33.53
0.0580,-0.022456,-0.076910,0.226544,-0.4588,-1.5923,1.6304,-34.66
0.0590,-0.022914,-0.078501,0.228174,-0.4577,-1.5890,1.6295,-35.76
0.0600,-0.023371,-0.080088,0.229803,-0.4566,-1.5857,1.6286,-36.84
0.0610,-0.023827,-0.081671,0.231431,-0.4555,-1.5824,1.6276,-37.90
0.0620,-0.024281,-0.083251,0.233057,-0.4544,-1.5789,1.6266,-38.94
0.0630,-0.024735,-0.084828,0.234683,-0.4532,-1.5755,1.6255,-39.96
0.0640,-0.025188,-0.086402,0.236308,-0.4521,-1.5719,1.6243,-40.97
0.0650,-0.025639,-0.087971,0.237931,-0.4509,-1.5684,1.6230,-41.95
0.0660,-0.026089,-0.089537,0.239553,-0.4498,-1.5647,1.6216,-42.93
0.0670,-0.026538,-0.091100,0.241174,-0.4486,-1.5609,1.6201,-43.88
0.0680,-0.026986,-0.092658,0.242793,-0.4474,-1.5571,1.6185,-44.83
0.0690,-0.027433,-0.094213,0.244410,-0.4461,-1.5531,1.6168,-45.76
0.0700,-0.027878,-0.095763,0.246026,-0.4449,-1.5490,1.6149,-46.67
0.0710,-0.028322,-0.097310,0.247640,-0.4436,-1.5448,1.6129,-47.58
0.0720,-0.028765,-0.098852,0.249251,-0.4422,-1.5404,1.6107,-48.47
0.0730,-0.029206,-0.100389,0.250860,-0.4408,-1.5359,1.6082,-49.35
0.0740,-0.029646,-0.101922,0.252467,-0.4393,-1.5312,1.6056,-50.21
0.0750,-0.030084,-0.103450,0.254071,-0.4378,-1.5263,1.6028,-51.07
0.0760,-0.030521,-0.104974,0.255672,-0.4362,-1.5212,1.5997,-51.91
0.0770,-0.030956,-0.106491,0.257269,-0.4346,-1.5159,1.5963,-52.74
0.0780,-0.031390,-0.108004,0.258863,-0.4328,-1.5104,1.5927,-53.55
0.0790,-0.031821,-0.109511,0.260454,-0.4310,-1.5046,1.5888,-54.35
0.0800,-0.032251,-0.111011,0.262040,-0.4291,-1.4986,1.5846,-55.14
0.0810,-0.032679,-0.112506,0.263622,-0.4271,-1.4922,1.5800,-55.91
0.0820,-0.033105,-0.113994,0.265199,-0.4251,-1.4856,1.5752,-56.67
0.0830,-0.033529,-0.115475,0.266771,-0.4229,-1.4787,1.5700,-57.41
0.0840,-0.033950,-0.116950,0.268337,-0.4206,-1.4715,1.5644,-58.14
0.0850,-0.034369,-0.118416,0.269898,-0.4182,-1.4639,1.5585,-58.85
0.0860,-0.034786,-0.119875,0.271453,-0.4156,-1.4560,1.5522,-59.54
0.0870,-0.035200,-0.121326,0.273001,-0.4130,-1.4478,1.5455,-60.22
0.0880,-0.035611,-0.122769,0.274542,-0.4102,-1.4392,1.5385,-60.88
0.0890,-0.036020,-0.124202,0.276076,-0.4074,-1.4303,1.5310,-61.51
0.0900,-0.036425,-0.125627,0.277602,-0.4043,-1.4209,1.5231,-62.13
0.0910,-0.036827,-0.127042,0.279120,-0.4012,-1.4113,1.5148,-62.73
0.0920,-0.037227,-0.128447,0.280629,-0.3979,-1.4012,1.5061,-63.31
0.0930,-0.037622,-0.129841,0.282130,-0.3945,-1.3908,1.4970,-63.87
0.0940,-0.038015,-0.131225,0.283621,-0.3909,-1.3799,1.4875,-64.41
0.0950,-0.038403,-0.132598,0.285102,-0.3873,-1.3687,1.4775,-64.93
0.0960,-0.038788,-0.133960,0.286573,-0.3834,-1.3571,1.4672,-65.42
0.0970,-0.039169,-0.135310,0.288034,-0.3795,-1.3452,1.4564,-65.90
0.0980,-0.039546,-0.136647,0.289483,-0.3754,-1.3328,1.4452,-66.35
0.0990,-0.039919,-0.137972,0.290921,-0.3712,-1.3201,1.4337,-66.78
0.1000,-0.040287,-0.139284,0.292348,-0.3668,-1.3071,1.4217,-67.19
0.1010,-0.040651,-0.140583,0.293762,-0.3623,-1.2936,1.4093,-67.57
0.1020,-0.041011,-0.141868,0.295163,-0.3577,-1.2799,1.3966,-67.94
0.1030,-0.041366,-0.143139,0.296551,-0.3530,-1.2658,1.3835,-68.28
0.1040,-0.041715,-0.144396,0.297927,-0.3481,-1.2514,1.3701,-68.60
0.1050,-0.042061,-0.145639,0.299288,-0.3432,-1.2366,1.3564,-68.90
0.1060,-0.042401,-0.146866,0.300636,-0.3381,-1.2216,1.3423,-69.18
0.1070,-0.042735,-0.148078,0.301969,-0.3329,-1.2063,1.3279,-69.44
0.1080,-0.043065,-0.149275,0.303287,-0.3276,-1.1907,1.3132,-69.68
0.1090,-0.043389,-0.150456,0.304591,-0.3222,-1.1749,1.2983,-69.90
0.1100,-0.043708,-0.151621,0.305880,-0.3168,-1.1589,1.2831,-70.11
0.1110,-0.044021,-0.152769,0.307154,-0.3112,-1.1426,1.2677,-70.29
0.1120,-0.044329,-0.153902,0.308411,-0.3056,-1.1262,1.2521,-70.47
0.1130,-0.044631,-0.155018,0.309654,-0.2999,-1.1096,1.2364,-70.62
0.1140,-0.044928,-0.156117,0.310880,-0.2942,-1.0928,1.2204,-70.77
0.1150,-0.045218,-0.157199,0.312090,-0.2884,-1.0760,1.2043,-70.90
0.1160,-0.045503,-0.158265,0.313285,-0.2826,-1.0590,1.1882,-71.02
0.1170,-0.045782,-0.159313,0.314462,-0.2767,-1.0420,1.1719,-71.13
0.1180,-0.046055,-0.160345,0.315624,-0.2708,-1.0249,1.1556,-71.23
0.1190,-0.046322,-0.161359,0.316769,-0.2649,-1.0078,1.1392,-71.32
0.1200,-0.046583,-0.162356,0.317898,-0.2590,-0.9908,1.1228,-71.41
0.1210,-0.046838,-0.163336,0.319011,-0.2530,-0.9737,1.1064,-71.49
0.1220,-0.047088,-0.164300,0.320107,-0.2471,-0.9567,1.0901,-71.57
0.1230,-0.047331,-0.165246,0.321187,-0.2412,-0.9397,1.0738,-71.65
0.1240,-0.047569,-0.166175,0.322251,-0.2354,-0.9229,1.0576,-71.72
0.1250,-0.047800,-0.167087,0.323298,-0.2295,-0.9062,1.0416,-71.80
0.1260,-0.048026,-0.167983,0.324330,-0.2237,-0.8896,1.0256,-71.88
0.1270,-0.048246,-0.168862,0.325346,-0.2180,-0.8732,1.0098,-71.97
0.1280,-0.048461,-0.169725,0.326346,-0.2123,-0.8570,0.9942,-72.06
0.1290,-0.048670,-0.170572,0.327330,-0.2067,-0.8410,0.9788,-72.16
0.1300,-0.048873,-0.171403,0.328300,-0.2012,-0.8253,0.9636,-72.26
0.1310,-0.049071,-0.172219,0.329254,-0.1957,-0.8098,0.9487,-72.38
0.1320,-0.049263,-0.173019,0.330194,-0.1904,-0.7945,0.9340,-72.51
0.1330,-0.049450,-0.173804,0.331119,-0.1851,-0.7796,0.9196,-72.64
0.1340,-0.049632,-0.174574,0.332030,-0.1799,-0.7650,0.9055,-72.80
0.1350,-0.049809,-0.175330,0.332926,-0.1749,-0.7508,0.8917,-72.96
0.1360,-0.049981,-0.176072,0.333810,-0.1700,-0.7368,0.8783,-73.15
0.1370,-0.050148,-0.176801,0.334680,-0.1652,-0.7233,0.8651,-73.34
0.1380,-0.050310,-0.177515,0.335537,-0.1605,-0.7101,0.8524,-73.56
0.1390,-0.050467,-0.178217,0.336382,-0.1559,-0.6973,0.8400,-73.80
0.1400,-0.050621,-0.178907,0.337215,-0.1515,-0.6849,0.8280,-74.05
0.1410,-0.050769,-0.179584,0.338035,-0.1473,-0.6729,0.8164,-74.32
0.1420,-0.050914,-0.180249,0.338845,-0.1432,-0.6613,0.8051,-74.62
0.1430,-0.051055,-0.180903,0.339643,-0.1392,-0.6501,0.7943,-74.93
0.1440,-0.051192,-0.181546,0.340431,-0.1354,-0.6394,0.7839,-75.27
0.1450,-0.051325,-0.182179,0.341209,-0.1317,-0.6291,0.7739,-75.63
0.1460,-0.051454,-0.182802,0.341977,-0.1282,-0.6192,0.7642,-76.01
0.1470,-0.051580,-0.183415,0.342735,-0.1248,-0.6097,0.7551,-76.41
0.1480,-0.051703,-0.184019,0.343485,-0.1216,-0.6007,0.7463,-76.83
0.1490,-0.051822,-0.184614,0.344226,-0.1185,-0.5921,0.7379,-77.28
0.1500,-0.051939,-0.185201,0.344959,-0.1156,-0.5840,0.7299,-77.75
0.1510,-0.052053,-0.185780,0.345684,-0.1128,-0.5762,0.7224,-78.24
0.1520,-0.052164,-0.186351,0.346402,-0.1102,-0.5689,0.7152,-78.75
0.1530,-0.052273,-0.186915,0.347113,-0.1078,-0.5620,0.7084,-79.28
0.1540,-0.052379,-0.187473,0.347817,-0.1055,-0.5555,0.7020,-79.83
0.1550,-0.052483,-0.188025,0.348516,-0.1033,-0.5494,0.6959,-80.41
0.1560,-0.052585,-0.188570,0.349208,-0.1012,-0.5436,0.6903,-81.00
0.1570,-0.052685,-0.189110,0.349895,-0.0993,-0.5383,0.6849,-81.61
0.1580,-0.052784,-0.189645,0.350577,-0.0976,-0.5332,0.6799,-82.24
0.1590,-0.052880,-0.190175,0.351254,-0.0959,-0.5286,0.6752,-82.88
0.1600,-0.052975,-0.190701,0.351926,-0.0944,-0.5242,0.6708,-83.54
0.1610,-0.053069,-0.191222,0.352595,-0.0930,-0.5202,0.6667,-84.22
0.1620,-0.053161,-0.191740,0.353259,-0.0917,-0.5164,0.6629,-84.91
0.1630,-0.053252,-0.192254,0.353919,-0.0905,-0.5129,0.6593,-85.61
0.1640,-0.053341,-0.192765,0.354577,-0.0894,-0.5097,0.6560,-86.32
0.1650,-0.053430,-0.193272,0.355231,-0.0884,-0.5067,0.6529,-87.05
0.1660,-0.053518,-0.193777,0.355882,-0.0875,-0.5039,0.6499,-87.78
0.1670,-0.053605,-0.194279,0.356530,-0.0866,-0.5013,0.6471,-88.52
0.1680,-0.053691,-0.194779,0.357175,-0.0859,-0.4989,0.6445,-89.27
0.1690,-0.053777,-0.195276,0.357818,-0.0852,-0.4966,0.6420,-90.02
0.1700,-0.053861,-0.195772,0.358459,-0.0845,-0.4945,0.6397,-90.78
0.1710,-0.053945,-0.196265,0.359097,-0.0839,-0.4924,0.6374,-91.54
0.1720,-0.054029,-0.196756,0.359733,-0.0833,-0.4905,0.6352,-92.30
0.1730,-0.054112,-0.197245,0.360367,-0.0827,-0.4886,0.6330,-93.07
0.1740,-0.054194,-0.197732,0.360998,-0.0822,-0.4867,0.6308,-93.83
0.1750,-0.054276,-0.198218,0.361628,-0.0817,-0.4849,0.6286,-94.58
0.1760,-0.054358,-0.198701,0.362255,-0.0812,-0.4830,0.6264,-95.33
0.1770,-0.054438,-0.199183,0.362880,-0.0807,-0.4811,0.6242,-96.08
0.1780,-0.054519,-0.199663,0.363503,-0.0802,-0.4792,0.6219,-96.82
0.1790,-0.054599,-0.200141,0.364123,-0.0796,-0.4772,0.6195,-97.55
0.1800,-0.054678,-0.200617,0.364741,-0.0791,-0.4751,0.6170,-98.27
0.1810,-0.054757,-0.201090,0.365356,-0.0785,-0.4728,0.6144,-98.98
0.1820,-0.054835,-0.201562,0.365969,-0.0778,-0.4705,0.6116,-99.68
0.1830,-0.054912,-0.202031,0.366579,-0.0771,-0.4680,0.6086,-100.36
0.1840,-0.054989,-0.202497,0.367185,-0.0764,-0.4653,0.6055,-101.02
0.1850,-0.055064,-0.202960,0.367789,-0.0756,-0.4624,0.6021,-101.67
0.1860,-0.055139,-0.203421,0.368389,-0.0747,-0.4593,0.5986,-102.30
0.1870,-0.055214,-0.203878,0.368985,-0.0737,-0.4559,0.5947,-102.92
0.1880,-0.055287,-0.204332,0.369577,-0.0727,-0.4523,0.5907,-103.51
0.1890,-0.055359,-0.204782,0.370165,-0.0715,-0.4485,0.5863,-104.08
0.1900,-0.055429,-0.205228,0.370748,-0.0703,-0.4444,0.5817,-104.63
0.1910,-0.055499,-0.205669,0.371327,-0.0690,-0.4400,0.5768,-105.15
0.1920,-0.055567,-0.206106,0.371901,-0.0676,-0.4352,0.5716,-105.65
0.1930,-0.055634,-0.206538,0.372469,-0.0660,-0.4302,0.5660,-106.13
0.1940,-0.055699,-0.206965,0.373031,-0.0644,-0.4249,0.5602,-106.58
0.1950,-0.055762,-0.207387,0.373587,-0.0627,-0.4192,0.5540,-107.00
0.1960,-0.055823,-0.207802,0.374137,-0.0608,-0.4132,0.5474,-107.39
0.1970,-0.055883,-0.208212,0.374680,-0.0588,-0.4068,0.5405,-107.76
0.1980,-0.055940,-0.208614,0.375216,-0.0567,-0.4001,0.5333,-108.10
0.1990,-0.055996,-0.209010,0.375745,-0.0544,-0.3931,0.5257,-108.41
0.2000,-0.056049,-0.209399,0.376266,-0.0521,-0.3857,0.5178,-108.68
0.2010,-0.056099,-0.209780,0.376778,-0.0496,-0.3779,0.5095,-108.93
0.2020,-0.056147,-0.210152,0.377282,-0.0470,-0.3698,0.5008,-109.15
0.2030,-0.056192,-0.210517,0.377778,-0.0442,-0.3613,0.4918,-109.34
0.2040,-0.056235,-0.210873,0.378264,-0.0413,-0.3525,0.4825,-109.50
0.2050,-0.056274,-0.211220,0.378740,-0.0384,-0.3433,0.4728,-109.62
0.2060,-0.056311,-0.211557,0.379207,-0.0352,-0.3338,0.4628,-109.72
0.2070,-0.056344,-0.211885,0.379663,-0.0320,-0.3240,0.4524,-109.79
0.2080,-0.056374,-0.212203,0.380108,-0.0286,-0.3138,0.4417,-109.83
0.2090,-0.056400,-0.212510,0.380543,-0.0252,-0.3033,0.4307,-109.83
0.2100,-0.056423,-0.212807,0.380967,-0.0216,-0.2925,0.4194,-109.81
0.2110,-0.056443,-0.213093,0.381379,-0.0179,-0.2814,0.4079,-109.76
0.2120,-0.056458,-0.213367,0.381780,-0.0141,-0.2701,0.3960,-109.68
0.2130,-0.056470,-0.213630,0.382168,-0.0102,-0.2584,0.3839,-109.58
0.2140,-0.056478,-0.213881,0.382544,-0.0062,-0.2465,0.3715,-109.45
0.2150,-0.056481,-0.214120,0.382908,-0.0021,-0.2344,0.3589,-109.29
0.2160,-0.056481,-0.214347,0.383258,0.0020,-0.2220,0.3460,-109.11
0.2170,-0.056476,-0.214562,0.383596,0.0063,-0.2095,0.3330,-108.90
0.2180,-0.056467,-0.214763,0.383921,0.0106,-0.1967,0.3198,-108.68
0.2190,-0.056454,-0.214952,0.384232,0.0150,-0.1838,0.3064,-108.43
0.2200,-0.056436,-0.215128,0.384530,0.0194,-0.1707,0.2928,-108.16
0.2210,-0.056414,-0.215290,0.384815,0.0239,-0.1575,0.2792,-107.87
0.2220,-0.056387,-0.215440,0.385085,0.0285,-0.1441,0.2654,-107.56
0.2230,-0.056356,-0.215575,0.385342,0.0331,-0.1307,0.2515,-107.23
0.2240,-0.056320,-0.215698,0.385585,0.0377,-0.1172,0.2375,-106.90
0.2250,-0.056279,-0.215807,0.385813,0.0423,-0.1036,0.2235,-106.54
0.2260,-0.056234,-0.215902,0.386028,0.0470,-0.0900,0.2094,-106.18
0.2270,-0.056184,-0.215983,0.386228,0.0517,-0.0764,0.1954,-105.80
0.2280,-0.056129,-0.216051,0.386415,0.0564,-0.0628,0.1813,-105.41
0.2290,-0.056070,-0.216106,0.386588,0.0610,-0.0491,0.1672,-105.02
0.2300,-0.056006,-0.216146,0.386746,0.0657,-0.0356,0.1532,-104.62
0.2310,-0.055938,-0.216174,0.386890,0.0704,-0.0221,0.1393,-104.21
0.2320,-0.055864,-0.216187,0.387021,0.0750,-0.0087,0.1254,-103.80
0.2330,-0.055786,-0.216188,0.387138,0.0796,0.0046,0.1116,-103.39
0.2340,-0.055704,-0.216175,0.387241,0.0842,0.0178,0.0980,-102.97
0.2350,-0.055617,-0.216149,0.387330,0.0887,0.0309,0.0844,-102.56
0.2360,-0.055525,-0.216110,0.387406,0.0932,0.0438,0.0710,-102.15
0.2370,-0.055429,-0.216058,0.387469,0.0976,0.0566,0.0578,-101.74
0.2380,-0.055329,-0.215994,0.387519,0.1020,0.0691,0.0448,-101.34
0.2390,-0.055224,-0.215917,0.387556,0.1063,0.0815,0.0319,-100.94
0.2400,-0.055115,-0.215828,0.387580,0.1105,0.0936,0.0192,-100.54
0.2410,-0.055002,-0.215727,0.387591,0.1147,0.1055,0.0068,-100.16
0.2420,-0.054885,-0.215614,0.387590,0.1187,0.1172,-0.0054,-99.78
0.2430,-0.054764,-0.215489,0.387577,0.1227,0.1286,-0.0174,-99.42
0.2440,-0.054639,-0.215354,0.387553,0.1266,0.1398,-0.0291,-99.06
0.2450,-0.054510,-0.215207,0.387517,0.1304,0.1507,-0.0406,-98.72
0.2460,-0.054377,-0.215050,0.387469,0.1341,0.1613,-0.0517,-98.39
0.2470,-0.054241,-0.214882,0.387411,0.1377,0.1716,-0.0627,-98.08
0.2480,-0.054101,-0.214704,0.387341,0.1412,0.1816,-0.0733,-97.77
0.2490,-0.053957,-0.214516,0.387262,0.1446,0.1914,-0.0836,-97.49
0.2500,-0.053811,-0.214318,0.387172,0.1479,0.2008,-0.0937,-97.21
0.2510,-0.053661,-0.214112,0.387072,0.1511,0.2099,-0.1035,-96.96
0.2520,-0.053508,-0.213896,0.386962,0.1542,0.2187,-0.1129,-96.71
0.2530,-0.053352,-0.213672,0.386844,0.1571,0.2272,-0.1221,-96.49
0.2540,-0.053193,-0.213440,0.386716,0.1600,0.2353,-0.1310,-96.28
0.2550,-0.053031,-0.213200,0.386580,0.1627,0.2432,-0.1395,-96.09
0.2560,-0.052867,-0.212951,0.386435,0.1653,0.2507,-0.1478,-95.91
0.2570,-0.052700,-0.212696,0.386283,0.1679,0.2580,-0.1558,-95.75
0.2580,-0.052531,-0.212434,0.386122,0.1703,0.2649,-0.1635,-95.61
0.2590,-0.052359,-0.212164,0.385954,0.1726,0.2715,-0.1709,-95.48
0.2600,-0.052185,-0.211889,0.385779,0.1748,0.2779,-0.1780,-95.37
0.2610,-0.052009,-0.211607,0.385596,0.1769,0.2839,-0.1848,-95.28
0.2620,-0.051831,-0.211319,0.385407,0.1789,0.2896,-0.1914,-95.20
0.2630,-0.051651,-0.211026,0.385212,0.1808,0.2951,-0.1977,-95.13
0.2640,-0.051469,-0.210728,0.385011,0.1826,0.3003,-0.2038,-95.08
0.2650,-0.051285,-0.210424,0.384803,0.1843,0.3053,-0.2096,-95.05
0.2660,-0.051100,-0.210116,0.384590,0.1859,0.3100,-0.2151,-95.02
0.2670,-0.050913,-0.209803,0.384372,0.1874,0.3144,-0.2205,-95.01
0.2680,-0.050725,-0.209486,0.384148,0.1888,0.3186,-0.2256,-95.01
0.2690,-0.050535,-0.209165,0.383919,0.1902,0.3226,-0.2305,-95.02
0.2700,-0.050344,-0.208839,0.383686,0.1915,0.3264,-0.2352,-95.04
0.2710,-0.050152,-0.208511,0.383448,0.1927,0.3300,-0.2398,-95.07
0.2720,-0.049958,-0.208178,0.383205,0.1938,0.3335,-0.2441,-95.11
0.2730,-0.049764,-0.207843,0.382959,0.1949,0.3367,-0.2483,-95.16
0.2740,-0.049568,-0.207504,0.382708,0.1959,0.3398,-0.2524,-95.21
0.2750,-0.049372,-0.207162,0.382453,0.1969,0.3428,-0.2563,-95.27
0.2760,-0.049174,-0.206818,0.382194,0.1978,0.3456,-0.2601,-95.33
0.2770,-0.048976,-0.206470,0.381932,0.1987,0.3483,-0.2638,-95.40
0.2780,-0.048777,-0.206120,0.381666,0.1995,0.3509,-0.2673,-95.47
0.2790,-0.048577,-0.205768,0.381396,0.2003,0.3534,-0.2708,-95.54
0.2800,-0.048376,-0.205413,0.381124,0.2011,0.3558,-0.2743,-95.61
0.2810,-0.048174,-0.205056,0.380847,0.2018,0.3582,-0.2776,-95.68
0.2820,-0.047972,-0.204696,0.380567,0.2025,0.3605,-0.2810,-95.75
0.2830,-0.047769,-0.204334,0.380284,0.2032,0.3628,-0.2842,-95.82
0.2840,-0.047566,-0.203970,0.379998,0.2039,0.3650,-0.2875,-95.88
0.2850,-0.047361,-0.203603,0.379709,0.2046,0.3673,-0.2907,-95.94
0.2860,-0.047156,-0.203235,0.379416,0.2053,0.3695,-0.2940,-96.00
0.2870,-0.046950,-0.202864,0.379120,0.2059,0.3718,-0.2973,-96.05
0.2880,-0.046744,-0.202491,0.378821,0.2066,0.3740,-0.3006,-96.09
0.2890,-0.046537,-0.202115,0.378518,0.2073,0.3764,-0.3039,-96.12
0.2900,-0.046329,-0.201737,0.378212,0.2080,0.3787,-0.3073,-96.15
0.2910,-0.046121,-0.201357,0.377903,0.2088,0.3812,-0.3107,-96.16
0.2920,-0.045912,-0.200974,0.377590,0.2095,0.3836,-0.3142,-96.17
0.2930,-0.045702,-0.200589,0.377273,0.2103,0.3862,-0.3177,-96.16
0.2940,-0.045491,-0.200201,0.376953,0.2111,0.3889,-0.3214,-96.14
0.2950,-0.045279,-0.199811,0.376630,0.2119,0.3916,-0.3251,-96.11
0.2960,-0.045067,-0.199417,0.376302,0.2128,0.3945,-0.3289,-96.07
0.2970,-0.044853,-0.199021,0.375971,0.2137,0.3974,-0.3329,-96.01
0.2980,-0.044639,-0.198621,0.375635,0.2146,0.4005,-0.3369,-95.94
0.2990,-0.044424,-0.198219,0.375296,0.2156,0.4037,-0.3411,-95.85
0.3000,-0.044208,-0.197813,0.374952,0.2166,0.4070,-0.3453,-95.75
0.3010,-0.043990,-0.197404,0.374604,0.2177,0.4105,-0.3497,-95.63
0.3020,-0.043772,-0.196991,0.374252,0.2188,0.4141,-0.3542,-95.49
0.3030,-0.043552,-0.196575,0.373895,0.2200,0.4178,-0.3589,-95.34
0.3040,-0.043332,-0.196155,0.373533,0.2212,0.4217,-0.3637,-95.17
0.3050,-0.043110,-0.195731,0.373166,0.2225,0.4257,-0.3686,-94.99
0.3060,-0.042886,-0.195303,0.372794,0.2238,0.4298,-0.3737,-94.79
0.3070,-0.042662,-0.194870,0.372417,0.2252,0.4341,-0.3788,-94.57
0.3080,-0.042435,-0.194433,0.372035,0.2266,0.4386,-0.3842,-94.33
0.3090,-0.042208,-0.193992,0.371648,0.2281,0.4432,-0.3896,-94.08
0.3100,-0.041979,-0.193546,0.371254,0.2296,0.4479,-0.3952,-93.81
0.3110,-0.041748,-0.193095,0.370856,0.2312,0.4528,-0.4009,-93.52
0.3120,-0.041516,-0.192639,0.370451,0.2328,0.4578,-0.4068,-93.21
0.3130,-0.041282,-0.192178,0.370041,0.2345,0.4630,-0.4128,-92.89
0.3140,-0.041046,-0.191712,0.369624,0.2363,0.4682,-0.4189,-92.55
0.3150,-0.040809,-0.191240,0.369201,0.2380,0.4737,-0.4251,-92.20
0.3160,-0.040570,-0.190763,0.368772,0.2399,0.4792,-0.4314,-91.82
0.3170,-0.040329,-0.190281,0.368337,0.2417,0.4848,-0.4378,-91.44
0.3180,-0.040086,-0.189792,0.367895,0.2436,0.4906,-0.4444,-91.03
0.3190,-0.039841,-0.189298,0.367446,0.2456,0.4965,-0.4510,-90.61
0.3200,-0.039594,-0.188798,0.366991,0.2476,0.5025,-0.4577,-90.18
0.3210,-0.039345,-0.188292,0.366529,0.2496,0.5085,-0.4645,-89.73
0.3220,-0.039095,-0.187779,0.366061,0.2517,0.5147,-0.4714,-89.27
0.3230,-0.038842,-0.187261,0.365585,0.2537,0.5209,-0.4784,-88.80
0.3240,-0.038587,-0.186736,0.365102,0.2559,0.5272,-0.4854,-88.31
0.3250,-0.038329,-0.186205,0.364612,0.2580,0.5336,-0.4924,-87.82
0.3260,-0.038070,-0.185667,0.364115,0.2602,0.5400,-0.4995,-87.31
0.3270,-0.037809,-0.185123,0.363611,0.2624,0.5465,-0.5067,-86.79
0.3280,-0.037545,-0.184573,0.363100,0.2646,0.5530,-0.5138,-86.26
0.3290,-0.037279,-0.184016,0.362582,0.2668,0.5595,-0.5210,-85.72
0.3300,-0.037011,-0.183452,0.362056,0.2690,0.5661,-0.5282,-85.17
0.3310,-0.036740,-0.182882,0.361524,0.2712,0.5726,-0.5354,-84.62
0.3320,-0.036468,-0.182306,0.360984,0.2735,0.5792,-0.5426,-84.06
0.3330,-0.036193,-0.181722,0.360437,0.2757,0.5857,-0.5498,-83.49
0.3340,-0.035916,-0.181133,0.359883,0.2779,0.5922,-0.5569,-82.92
0.3350,-0.035636,-0.180536,0.359321,0.2802,0.5987,-0.5640,-82.34
0.3360,-0.035355,-0.179934,0.358753,0.2824,0.6052,-0.5711,-81.76
